feature,rank,other_feature,corr
M_SPECIAL_INFLECTED_FORMS_OF_HAVE,5,S_THEM_INSTEAD_OF_DEMONSTRATIVE_THOSE,0.1875
M_DISTINCTIVE_FORMS_FOR_AUXILIARY_VS._FULL_VERB_MEANINGS_OF_PRIMARY_VERBS,1,S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,0.1875
M_DISTINCTIVE_FORMS_FOR_AUXILIARY_VS._FULL_VERB_MEANINGS_OF_PRIMARY_VERBS,2,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
M_DISTINCTIVE_FORMS_FOR_AUXILIARY_VS._FULL_VERB_MEANINGS_OF_PRIMARY_VERBS,3,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
M_DISTINCTIVE_FORMS_FOR_AUXILIARY_VS._FULL_VERB_MEANINGS_OF_PRIMARY_VERBS,4,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
M_DISTINCTIVE_FORMS_FOR_AUXILIARY_VS._FULL_VERB_MEANINGS_OF_PRIMARY_VERBS,5,S_RELATIVIZER_AT,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_NPS,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_NPS,2,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_NPS,3,S_SVO,0
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_NPS,4,S_TRANS_POSS_VERB_EXIST_DIFF,0
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_NPS,5,S_MOTION_TO_FROM_DIFF,0
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,1,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,4,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,5,S_GO-BASED_FUTURE_MARKERS,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,1,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,2,M_ASSOCIATIVE_PLURAL_MARKED_BY_POSTPOSED_AND_THEM/THEM_ALL/DEM,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,3,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,4,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,5,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,1,S_PAST_TENSE/ANTERIOR_MARKER_BEEN,0.1875
M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,2,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,4,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,5,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),1,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),2,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),3,S_LEVELLING_OF_THE_DIFFERENCE_BETWEEN_PRESENT_PERFECT_AND_SIMPLE_PAST:_SIMPLE_PAST_FOR_STE_PRESENT_PERFECT,0.1875
M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),4,M_WAS_FOR_CONDITIONAL_WERE,0.1875
M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),5,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_USE_OF_GOTTEN_INSTEAD_OF_GOT,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
M_USE_OF_GOTTEN_INSTEAD_OF_GOT,2,S_RELATIVIZER_AT,0.1875
M_USE_OF_GOTTEN_INSTEAD_OF_GOT,3,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_USE_OF_GOTTEN_INSTEAD_OF_GOT,4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
M_USE_OF_GOTTEN_INSTEAD_OF_GOT,5,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,1,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,2,S_REGULARIZED_COMPARISON_STRATEGIES:_EXTENSION_OF_SYNTHETIC_MARKING,0.1875
M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,3,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,4,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,5,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_WAS_FOR_CONDITIONAL_WERE,1,S_USE_OF_INDEFINITE_ARTICLE_WHERE_STE_HAS_DEFINITE_ARTICLE,0.1875
M_WAS_FOR_CONDITIONAL_WERE,2,S_RELATIVIZER_AS,0.1875
M_WAS_FOR_CONDITIONAL_WERE,3,S_WHICH_FOR_‘WHO’,0.1875
M_WAS_FOR_CONDITIONAL_WERE,4,S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,0.1875
M_WAS_FOR_CONDITIONAL_WERE,5,S_NORTHERN_SUBJECT_RULE,0.1875
"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",1,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",4,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",5,S_GO-BASED_FUTURE_MARKERS,0.1875
M_SERIAL_VERBS:_GO_=_ʼMOVEMENT_AWAY_FROMʼ,1,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
M_SERIAL_VERBS:_GO_=_ʼMOVEMENT_AWAY_FROMʼ,2,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
M_SERIAL_VERBS:_GO_=_ʼMOVEMENT_AWAY_FROMʼ,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
M_SERIAL_VERBS:_GO_=_ʼMOVEMENT_AWAY_FROMʼ,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_SERIAL_VERBS:_GO_=_ʼMOVEMENT_AWAY_FROMʼ,5,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
M_SERIAL_VERBS:_COME_=_ʼMOVEMENT_TOWARDSʼ,1,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
M_SERIAL_VERBS:_COME_=_ʼMOVEMENT_TOWARDSʼ,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_SERIAL_VERBS:_COME_=_ʼMOVEMENT_TOWARDSʼ,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
M_SERIAL_VERBS:_COME_=_ʼMOVEMENT_TOWARDSʼ,4,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
M_SERIAL_VERBS:_COME_=_ʼMOVEMENT_TOWARDSʼ,5,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,1,M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,2,M_TRANSITIVE_VERB_SUFFIX_-EM/-IM/-UM,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,3,S_VOLITION-BASED_FUTURE_MARKERS_OTHER_THAN_WILL,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,4,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,5,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,1,M_NO_GENDER_DISTINCTION_IN_THIRD_PERSON_SINGULAR,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,2,M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_LOCATIVES,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,3,S_GENERALIZED_THIRD_PERSON_SINGULAR_PRONOUN:_OBJECT_PRONOUNS,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,4,S_GENERALIZED_THIRD_PERSON_SINGULAR_PRONOUN:_SUBJECT_PRONOUNS,0.1875
M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,5,"M_SERIAL_VERBS:_GIVE_=_ʼTO,_FORʼ",0.1875
M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,1,S_LIKE_AS_A_QUOTATIVE_PARTICLE,0.1875
M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,2,S_WOULD_FOR_(DISTANT)_FUTURE_IN_CONTRAST_TO_WILL_(IMMEDIATE_FUTURE),0.1875
M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,3,S_PRESENT_TENSE_FORMS_OF_MODALS_USED_WHERE_STE_HAS_PAST_TENSE_FORMS,0.1875
M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,5,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_REGULARIZATION_OF_IRREGULAR_VERB_PARADIGMS,0.1875
S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,1,S_COMPLETIVE/PERFECT_HAVE/BE_+_DONE_+_PAST_PARTICIPLE,0.1875
S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,2,S_NEW_QUASI-MODALS:_ASPECTUAL_MEANINGS,0.1875
S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,3,S_INVARIANT_BE_AS_HABITUAL_MARKER,0.1875
S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,4,S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,0.1875
S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,5,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_PAST_PARTICIPLE_REPLACING_THE_PAST_TENSE_FORM,0.1875
S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,1,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,2,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,3,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,4,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,5,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,2,S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,0.1875
S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,3,S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,0.1875
S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,4,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,5,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,1,S_THEM_INSTEAD_OF_DEMONSTRATIVE_THOSE,0.1875
S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,2,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,3,S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,0.1875
S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,4,S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,0.1875
S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,5,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,1,S_IS_FOR_AM/WILL_WITH_1ST_PERSON_SINGULAR,0.1875
S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,2,M_SPECIAL_INFLECTED_FORMS_OF_BE,0.1875
S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,3,S_CLAUSE-FINAL_BUT_=_ʼREALLYʼ,0.1875
S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_INVARIANT_DON’T_FOR_ALL_PERSONS_IN_THE_PRESENT_TENSE,5,S_COMPARATIVES_AND_SUPERLATIVES_OF_PARTICIPLES,0.1875
S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,1,M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,0.1875
S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,2,S_USE_OF_INDEFINITE_ARTICLE_WHERE_STE_FAVOURS_ZERO,0.1875
S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,3,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,4,S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,0.1875
S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,5,S_AINʼT_AS_THE_NEGATED_FORM_OF_HAVE,0.1875
S_NO_AS_PREVERBAL_NEGATOR,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_NO_AS_PREVERBAL_NEGATOR,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_NO_AS_PREVERBAL_NEGATOR,3,S_VOLITION-BASED_FUTURE_MARKERS_OTHER_THAN_WILL,0.1875
S_NO_AS_PREVERBAL_NEGATOR,4,S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,0.1875
S_NO_AS_PREVERBAL_NEGATOR,5,M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,0.1875
S_NOT_AS_A_PREVERBAL_NEGATOR,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_NOT_AS_A_PREVERBAL_NEGATOR,2,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_NOT_AS_A_PREVERBAL_NEGATOR,3,S_OMISSION_OF_GENITIVE_SUFFIX;_POSSESSION_EXPRESSED_THROUGH_BARE_JUXTAPOSITION_OF_NOUNS,0.1875
S_NOT_AS_A_PREVERBAL_NEGATOR,4,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_NOT_AS_A_PREVERBAL_NEGATOR,5,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,1,S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,0.1875
S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,2,S_USE_OF_ZERO_ARTICLE_WHERE_STE_HAS_INDEFINITE_ARTICLE,0.1875
S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,3,S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,0.1875
S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,4,S_NOT_AS_A_PREVERBAL_NEGATOR,0.1875
S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,5,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_WAS_–_WEREN’T_SPLIT,1,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_WAS_–_WEREN’T_SPLIT,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_WAS_–_WEREN’T_SPLIT,3,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_WAS_–_WEREN’T_SPLIT,4,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_WAS_–_WEREN’T_SPLIT,5,S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,0.1875
S_AMNʼT_IN_TAG_QUESTIONS,1,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_PAST_TENSE_REPLACING_THE_PAST_PARTICIPLE,0.1875
S_AMNʼT_IN_TAG_QUESTIONS,2,S_DELETION_OF_TO_BEFORE_INFINITIVES,0.1875
S_AMNʼT_IN_TAG_QUESTIONS,3,S_USE_OF_DEFINITE_ARTICLE_WHERE_STE_FAVOURS_ZERO,0.1875
S_AMNʼT_IN_TAG_QUESTIONS,4,S_EPISTEMIC_MUSTN’T,0.1875
S_AMNʼT_IN_TAG_QUESTIONS,5,S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,0.1875
S_INVARIANT_NON-CONCORD_TAGS,1,S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,0.1875
S_INVARIANT_NON-CONCORD_TAGS,2,S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,0.1875
S_INVARIANT_NON-CONCORD_TAGS,3,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_INVARIANT_NON-CONCORD_TAGS,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_INVARIANT_NON-CONCORD_TAGS,5,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_INVARIANT_TAG_CAN_OR_NOT?,1,S_ALTERNATIVE_FORMS/PHRASES_FOR_REFERENTIAL_(NON-DUMMY)_IT,0.1875
S_INVARIANT_TAG_CAN_OR_NOT?,2,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_INVARIANT_TAG_CAN_OR_NOT?,3,S_LEVELLING_OF_THE_DIFFERENCE_BETWEEN_PRESENT_PERFECT_AND_SIMPLE_PAST:_SIMPLE_PAST_FOR_STE_PRESENT_PERFECT,0.1875
S_INVARIANT_TAG_CAN_OR_NOT?,4,M_ZERO_PAST_TENSE_FORMS_OF_REGULAR_VERBS,0.1875
S_INVARIANT_TAG_CAN_OR_NOT?,5,M_WAS_FOR_CONDITIONAL_WERE,0.1875
S_FRONTED_INVARIANT_TAG,1,S_ALTERNATIVE_FORMS/PHRASES_FOR_REFERENTIAL_(NON-DUMMY)_IT,0.1875
S_FRONTED_INVARIANT_TAG,2,M_ASSOCIATIVE_PLURAL_MARKED_BY_POSTPOSED_AND_THEM/THEM_ALL/DEM,0.1875
S_FRONTED_INVARIANT_TAG,3,S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,0.1875
S_FRONTED_INVARIANT_TAG,4,S_INVARIANT_NON-CONCORD_TAGS,0.1875
S_FRONTED_INVARIANT_TAG,5,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,2,M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,0.1875
S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,3,S_REGULARIZED_REFLEXIVES_PARADIGM,0.1875
S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,5,S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,0.1875
S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,2,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,4,M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,0.1875
S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,5,S_SVO,0
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,1,S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,2,S_ANTERIOR_HAD_+_BARE_ROOT,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,3,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,4,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_ZERO_MARKING_FOR_THE_THIRD_PERSON_SINGULAR,5,S_FRONTED_INVARIANT_TAG,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_GENERALIZATION_OF_3RD_PERSON_–S_TO_ALL_PERSONS,1,S_NORTHERN_SUBJECT_RULE,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_GENERALIZATION_OF_3RD_PERSON_–S_TO_ALL_PERSONS,2,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_GENERALIZATION_OF_3RD_PERSON_–S_TO_ALL_PERSONS,3,M_WAS_FOR_CONDITIONAL_WERE,0.1875
